Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Region,State,Category,Sub-Category,Sales,Quantity,Discount,Profit,Segment_enc,Region_enc,Category_enc,Ship Mode_enc
US-2021-005035,2021-04-12,2021-04-15,Second Class,CUS-5987,Corporate,West,Arizona,Office Supplies,Storage,572.85,8,0.0,99.94,1,3,1,2
US-2021-005036,2021-02-28,2021-03-01,Standard Class,CUS-8859,Consumer,East,Virginia,Office Supplies,Art,100.35,9,0.1,21.25,0,1,1,3
US-2023-005037,2023-06-19,2023-06-22,Same Day,CUS-7156,Consumer,West,Washington,Office Supplies,Labels,25.84,3,0.0,3.23,0,3,1,1
US-2023-005038,2023-08-23,2023-08-24,Second Class,CUS-4799,Home Office,West,Arizona,Furniture,Chairs,1487.43,6,0.0,335.5,2,3,0,2
US-2020-005039,2020-06-01,2020-06-08,Second Class,CUS-5559,Home Office,Central,Michigan,Office Supplies,Binders,108.06,4,0.5,6.35,2,0,1,2
US-2023-005041,2023-03-23,2023-03-28,Standard Class,CUS-8999,Corporate,South,Tennessee,Furniture,Bookcases,132.83,1,0.5,3.25,1,2,0,3
US-2020-005042,2020-02-01,2020-02-02,Standard Class,CUS-4349,Corporate,Central,Illinois,Office Supplies,Labels,65.68,9,0.0,16.3,1,0,1,3
US-2021-005043,2021-06-24,2021-06-25,Second Class,CUS-1949,Consumer,West,Arizona,Office Supplies,Fasteners,22.42,4,0.3,3.21,0,3,1,2
US-2020-005044,2020-10-06,2020-10-11,Second Class,CUS-8610,Home Office,South,Louisiana,Furniture,Furnishings,325.04,6,0.1,84.85,2,2,0,2
US-2020-005045,2020-05-23,2020-05-28,Standard Class,CUS-1264,Consumer,South,Alabama,Technology,Computers,916.06,1,0.5,50.29,0,2,2,3
US-2022-005047,2022-06-01,2022-06-02,Standard Class,CUS-9029,Corporate,West,Arizona,Office Supplies,Paper,14.43,1,0.1,3.84,1,3,1,3
US-2020-005050,2020-01-30,2020-02-04,First Class,CUS-3990,Consumer,Central,Wisconsin,Furniture,Tables,1013.84,2,0.4,143.32,0,0,0,0
US-2021-005051,2021-07-07,2021-07-14,Same Day,CUS-3415,Corporate,Central,Tennessee,Office Supplies,Storage,481.59,8,0.1,25.61,1,0,1,1
US-2022-005052,2022-01-07,2022-01-12,Second Class,CUS-6493,Corporate,West,Nevada,Office Supplies,Fasteners,50.42,10,0.0,11.66,1,3,1,2
US-2023-005054,2023-06-26,2023-07-01,First Class,CUS-9800,Home Office,South,Mississippi,Technology,Accessories,500.2,6,0.0,140.62,2,2,2,0
US-2020-005055,2020-07-21,2020-07-28,Same Day,CUS-8327,Corporate,Central,Michigan,Furniture,Furnishings,485.93,9,0.0,68.79,1,0,0,1
US-2021-005056,2021-06-23,2021-06-28,Standard Class,CUS-6338,Corporate,East,New York,Technology,Accessories,180.8,2,0.3,23.95,1,1,2,3
US-2022-005057,2022-05-09,2022-05-16,Second Class,CUS-6176,Home Office,Central,Texas,Technology,Phones,2697.23,7,0.5,108.54,2,0,2,2
US-2023-005058,2023-05-16,2023-05-19,Second Class,CUS-6719,Consumer,West,California,Furniture,Chairs,1365.55,5,0.0,167.49,0,3,0,2
US-2023-005059,2023-07-12,2023-07-13,First Class,CUS-6068,Consumer,South,Louisiana,Furniture,Bookcases,820.91,7,0.3,91.25,0,2,0,0
US-2022-005060,2022-11-29,2022-12-04,First Class,CUS-7755,Consumer,West,California,Furniture,Chairs,297.7,1,0.2,47.75,0,3,0,0
US-2021-005061,2021-06-05,2021-06-10,Same Day,CUS-6750,Corporate,Central,Wisconsin,Office Supplies,Paper,60.36,5,0.5,4.46,1,0,1,1
US-2020-005062,2020-12-14,2020-12-19,Second Class,CUS-6181,Corporate,South,Georgia,Furniture,Furnishings,517.85,7,0.0,25.93,1,2,0,2
US-2022-005063,2022-06-27,2022-07-04,First Class,CUS-2296,Consumer,West,California,Office Supplies,Art,96.99,10,0.3,17.03,0,3,1,0
US-2020-005064,2020-07-01,2020-07-02,Standard Class,CUS-7031,Corporate,East,New York,Technology,Accessories,82.58,1,0.0,9.92,1,1,2,3
US-2021-005066,2021-06-09,2021-06-10,Same Day,CUS-2663,Corporate,South,Alabama,Office Supplies,Fasteners,39.51,7,0.1,5.3,1,2,1,1
US-2020-005068,2020-11-28,2020-12-03,Same Day,CUS-7221,Consumer,Central,Indiana,Office Supplies,Storage,436.12,5,0.2,99.39,0,0,1,1
US-2023-005069,2023-04-30,2023-05-07,Second Class,CUS-4034,Home Office,Central,Michigan,Furniture,Bookcases,319.91,2,0.1,36.12,2,0,0,2
US-2022-005070,2022-11-07,2022-11-08,Second Class,CUS-8496,Corporate,West,Washington,Furniture,Bookcases,1323.05,8,0.0,345.39,1,3,0,2
US-2021-005072,2021-11-26,2021-12-01,Second Class,CUS-1299,Home Office,South,Tennessee,Office Supplies,Fasteners,38.36,5,0.5,0.65,2,2,1,2
US-2023-005073,2023-08-11,2023-08-18,Same Day,CUS-4371,Corporate,East,Virginia,Furniture,Bookcases,1313.12,10,0.5,128.55,1,1,0,1
US-2022-005074,2022-07-16,2022-07-17,Second Class,CUS-9814,Corporate,Central,Illinois,Furniture,Chairs,2088.84,10,0.0,262.52,1,0,0,2
US-2022-005075,2022-07-19,2022-07-20,Same Day,CUS-8086,Home Office,South,Tennessee,Furniture,Furnishings,383.17,7,0.5,34.16,2,2,0,1
US-2022-005076,2022-05-20,2022-05-27,First Class,CUS-7234,Consumer,West,Arizona,Office Supplies,Paper,75.71,6,0.0,25.2,0,3,1,0
US-2022-005078,2022-12-23,2022-12-28,First Class,CUS-7810,Corporate,South,Louisiana,Technology,Accessories,820.11,7,0.1,112.37,1,2,2,0
US-2022-005079,2022-09-20,2022-09-21,Same Day,CUS-6823,Corporate,Central,Michigan,Furniture,Chairs,1261.2,5,0.0,359.43,1,0,0,1
US-2022-005080,2022-07-11,2022-07-18,First Class,CUS-5621,Corporate,West,Washington,Office Supplies,Binders,191.99,6,0.3,8.99,1,3,1,0
US-2021-005081,2021-06-08,2021-06-13,Standard Class,CUS-7380,Home Office,West,Arizona,Furniture,Bookcases,413.93,3,0.3,42.78,2,3,0,3
US-2023-005082,2023-07-14,2023-07-17,Standard Class,CUS-7395,Corporate,South,Alabama,Furniture,Bookcases,769.93,6,0.5,36.72,1,2,0,3
US-2022-005086,2022-04-19,2022-04-26,Same Day,CUS-5677,Corporate,West,Washington,Office Supplies,Storage,365.5,5,0.0,51.0,1,3,1,1
US-2022-005089,2022-03-08,2022-03-11,First Class,CUS-3882,Corporate,South,Mississippi,Office Supplies,Art,29.38,3,0.3,1.23,1,2,1,0
US-2021-005090,2021-12-06,2021-12-07,First Class,CUS-9686,Home Office,West,Nevada,Furniture,Furnishings,650.2,10,0.5,18.7,2,3,0,0
US-2020-005091,2020-05-06,2020-05-13,Same Day,CUS-4222,Consumer,East,Pennsylvania,Office Supplies,Binders,24.83,1,0.0,8.66,0,1,1,1
US-2021-005092,2021-03-17,2021-03-22,Same Day,CUS-3876,Consumer,West,Washington,Furniture,Tables,1373.29,3,0.4,53.11,0,3,0,1
US-2021-005093,2021-07-24,2021-07-29,First Class,CUS-2930,Consumer,West,Arizona,Office Supplies,Art,96.81,10,0.3,17.04,0,3,1,0
US-2020-005094,2020-08-29,2020-09-01,First Class,CUS-8571,Corporate,Central,Indiana,Technology,Phones,766.13,2,0.0,122.16,1,0,2,0
US-2023-005095,2023-05-12,2023-05-13,Standard Class,CUS-4089,Corporate,Central,Indiana,Technology,Phones,1379.23,3,0.0,232.4,1,0,2,3
US-2021-005096,2021-04-17,2021-04-18,Same Day,CUS-3526,Corporate,Central,Wisconsin,Office Supplies,Art,117.68,10,0.2,8.87,1,0,1,1
US-2021-005097,2021-03-20,2021-03-25,Second Class,CUS-3605,Home Office,East,Florida,Office Supplies,Art,68.48,6,0.2,6.67,2,1,1,2
US-2022-005098,2022-12-21,2022-12-26,Same Day,CUS-1879,Corporate,South,Tennessee,Technology,Accessories,1040.94,9,0.3,75.8,1,2,2,1
US-2021-005099,2021-05-13,2021-05-14,Second Class,CUS-2222,Corporate,East,Virginia,Office Supplies,Binders,247.41,8,0.1,14.29,1,1,1,2
US-2021-005101,2021-07-23,2021-07-28,Same Day,CUS-4941,Consumer,East,Virginia,Office Supplies,Fasteners,42.29,8,0.5,2.07,0,1,1,1
US-2021-005103,2021-06-10,2021-06-17,First Class,CUS-3709,Consumer,South,Mississippi,Furniture,Chairs,1616.55,8,0.4,44.56,0,2,0,0
US-2023-005104,2023-05-07,2023-05-14,Standard Class,CUS-2217,Consumer,South,Alabama,Technology,Accessories,590.19,8,0.1,47.55,0,2,2,3
US-2023-005105,2023-09-25,2023-09-26,First Class,CUS-2675,Corporate,East,New York,Furniture,Chairs,228.27,1,0.5,19.05,1,1,0,0
US-2023-005106,2023-03-06,2023-03-07,Second Class,CUS-3949,Corporate,East,Florida,Office Supplies,Paper,96.76,8,0.0,21.03,1,1,1,2
US-2022-005107,2022-05-14,2022-05-19,Standard Class,CUS-6207,Consumer,South,Mississippi,Office Supplies,Art,45.69,4,0.3,4.91,0,2,1,3
US-2020-005108,2020-03-02,2020-03-03,First Class,CUS-6296,Consumer,East,Ohio,Office Supplies,Binders,30.75,1,0.1,4.43,0,1,1,0
US-2023-005112,2023-07-21,2023-07-22,Standard Class,CUS-2257,Consumer,West,California,Office Supplies,Paper,88.83,7,0.0,19.13,0,3,1,3
US-2023-005113,2023-02-03,2023-02-06,First Class,CUS-6482,Consumer,East,Ohio,Furniture,Chairs,802.24,4,0.4,28.72,0,1,0,0
US-2021-005114,2021-07-06,2021-07-13,Standard Class,CUS-9888,Consumer,South,Georgia,Technology,Accessories,298.29,4,0.3,32.93,0,2,2,3
US-2020-005115,2020-03-25,2020-03-30,First Class,CUS-2358,Consumer,South,Georgia,Technology,Accessories,422.97,6,0.0,78.49,0,2,2,0
US-2021-005116,2021-10-08,2021-10-11,Standard Class,CUS-3475,Home Office,West,California,Office Supplies,Fasteners,43.07,7,0.0,9.78,2,3,1,3
US-2022-005117,2022-09-13,2022-09-20,Same Day,CUS-6363,Corporate,East,Ohio,Office Supplies,Art,73.98,7,0.0,15.86,1,1,1,1
US-2021-005118,2021-06-09,2021-06-14,Same Day,CUS-3940,Corporate,South,Tennessee,Furniture,Chairs,1283.8,5,0.0,369.49,1,2,0,1
US-2021-005119,2021-09-26,2021-10-03,Standard Class,CUS-2796,Corporate,Central,Texas,Office Supplies,Fasteners,49.69,9,0.4,1.94,1,0,1,3
US-2022-005120,2022-10-04,2022-10-09,Second Class,CUS-5916,Home Office,Central,Texas,Furniture,Furnishings,143.1,2,0.0,36.23,2,0,0,2
US-2020-005122,2020-03-27,2020-03-30,Same Day,CUS-5746,Home Office,South,Louisiana,Furniture,Chairs,1166.48,5,0.2,196.61,2,2,0,1
US-2020-005126,2020-11-02,2020-11-03,First Class,CUS-9763,Home Office,South,Louisiana,Furniture,Chairs,261.39,1,0.4,25.26,2,2,0,0
US-2022-005130,2022-07-08,2022-07-15,Standard Class,CUS-2681,Home Office,Central,Illinois,Furniture,Bookcases,900.98,8,0.4,38.61,2,0,0,3
US-2022-005131,2022-12-20,2022-12-27,Same Day,CUS-3610,Consumer,South,Louisiana,Furniture,Furnishings,268.12,3,0.0,15.17,0,2,0,1
US-2022-005133,2022-01-12,2022-01-15,Standard Class,CUS-4215,Home Office,South,Tennessee,Office Supplies,Art,103.31,9,0.1,13.65,2,2,1,3
US-2023-005135,2023-11-10,2023-11-17,First Class,CUS-7635,Home Office,South,Mississippi,Technology,Computers,2923.41,3,0.3,128.14,2,2,2,0
US-2020-005136,2020-09-21,2020-09-22,First Class,CUS-6860,Consumer,East,Virginia,Office Supplies,Labels,6.95,1,0.0,1.58,0,1,1,0
US-2022-005137,2022-10-02,2022-10-03,Second Class,CUS-8498,Home Office,West,Nevada,Office Supplies,Binders,232.91,7,0.1,52.58,2,3,1,2
US-2020-005138,2020-05-07,2020-05-10,Standard Class,CUS-7413,Home Office,Central,Michigan,Office Supplies,Binders,180.7,6,0.0,31.94,2,0,1,3
US-2022-005140,2022-03-01,2022-03-02,Same Day,CUS-1993,Consumer,East,Ohio,Office Supplies,Art,44.84,4,0.0,15.37,0,1,1,1
US-2023-005141,2023-06-21,2023-06-24,Standard Class,CUS-1300,Corporate,East,Ohio,Technology,Phones,3057.46,7,0.2,305.75,1,1,2,3
US-2020-005143,2020-04-14,2020-04-15,Standard Class,CUS-1447,Corporate,South,Louisiana,Office Supplies,Storage,287.09,4,0.1,13.17,1,2,1,3
US-2020-005144,2020-01-12,2020-01-17,Standard Class,CUS-9743,Consumer,South,Georgia,Office Supplies,Fasteners,26.14,7,0.0,5.31,0,2,1,3
US-2021-005146,2021-08-01,2021-08-08,Second Class,CUS-3072,Home Office,West,Oregon,Technology,Accessories,503.65,8,0.0,53.79,2,3,2,2
US-2022-005147,2022-09-27,2022-09-28,Standard Class,CUS-1782,Corporate,East,Virginia,Furniture,Chairs,1163.96,4,0.0,352.02,1,1,0,3
US-2021-005148,2021-10-18,2021-10-19,Standard Class,CUS-4436,Home Office,West,Arizona,Furniture,Bookcases,863.84,5,0.5,63.06,2,3,0,3
US-2021-005150,2021-10-28,2021-10-29,Standard Class,CUS-3294,Corporate,South,Tennessee,Technology,Computers,981.47,1,0.3,66.68,1,2,2,3
US-2022-005152,2022-08-16,2022-08-17,Same Day,CUS-3000,Home Office,West,Nevada,Office Supplies,Storage,54.27,1,0.3,3.19,2,3,1,1
US-2021-005153,2021-03-02,2021-03-03,First Class,CUS-3083,Home Office,Central,Texas,Furniture,Chairs,1089.31,5,0.0,164.84,2,0,0,0
US-2020-005154,2020-02-15,2020-02-16,First Class,CUS-8009,Home Office,South,Alabama,Furniture,Bookcases,246.68,2,0.3,26.58,2,2,0,0
US-2023-005155,2023-04-03,2023-04-06,Same Day,CUS-5345,Corporate,East,Pennsylvania,Office Supplies,Labels,24.97,3,0.4,1.34,1,1,1,1
US-2022-005156,2022-07-06,2022-07-09,First Class,CUS-4336,Consumer,South,Mississippi,Office Supplies,Paper,65.75,6,0.0,15.22,0,2,1,0
US-2023-005157,2023-05-19,2023-05-20,Same Day,CUS-2326,Corporate,South,Georgia,Technology,Copiers,1149.96,1,0.5,48.16,1,2,2,1
US-2020-005158,2020-10-31,2020-11-05,Second Class,CUS-3243,Corporate,West,Washington,Office Supplies,Storage,883.02,10,0.0,241.97,1,3,1,2
US-2023-005159,2023-08-14,2023-08-19,Standard Class,CUS-5873,Consumer,West,Arizona,Furniture,Bookcases,651.57,4,0.4,52.77,0,3,0,3
US-2021-005160,2021-03-01,2021-03-08,Standard Class,CUS-7108,Consumer,Central,Illinois,Office Supplies,Storage,596.66,10,0.2,103.79,0,0,1,3
US-2022-005161,2022-05-11,2022-05-12,Standard Class,CUS-2766,Home Office,Central,Texas,Technology,Accessories,494.16,7,0.1,74.62,2,0,2,3
US-2022-005162,2022-12-29,2023-01-05,Second Class,CUS-1128,Consumer,South,Louisiana,Office Supplies,Binders,100.36,3,0.1,24.73,0,2,1,2
US-2021-005163,2021-07-29,2021-08-01,Second Class,CUS-6314,Consumer,East,Pennsylvania,Technology,Copiers,918.41,1,0.0,294.74,0,1,2,2
US-2020-005164,2020-02-25,2020-02-28,First Class,CUS-7218,Corporate,South,Georgia,Technology,Accessories,311.63,4,0.4,24.08,1,2,2,0
US-2022-005165,2022-05-28,2022-06-02,Second Class,CUS-6152,Corporate,South,Georgia,Furniture,Chairs,823.31,3,0.5,58.25,1,2,0,2
US-2022-005168,2022-08-08,2022-08-15,First Class,CUS-2709,Corporate,West,Nevada,Office Supplies,Fasteners,39.11,7,0.0,7.66,1,3,1,0
US-2020-005169,2020-01-07,2020-01-14,Second Class,CUS-9920,Corporate,East,Virginia,Office Supplies,Fasteners,8.87,2,0.4,1.03,1,1,1,2
US-2023-005170,2023-03-21,2023-03-28,Same Day,CUS-3615,Corporate,West,California,Office Supplies,Fasteners,50.79,9,0.0,10.99,1,3,1,1
US-2022-005171,2022-09-23,2022-09-24,Second Class,CUS-6284,Corporate,Central,Illinois,Office Supplies,Fasteners,22.89,5,0.4,1.78,1,0,1,2
US-2022-005172,2022-10-28,2022-10-29,Same Day,CUS-2652,Consumer,South,Mississippi,Office Supplies,Paper,58.77,3,0.2,10.9,0,2,1,1
US-2023-005173,2023-09-25,2023-10-02,First Class,CUS-5331,Consumer,South,Georgia,Technology,Phones,4250.48,9,0.1,210.63,0,2,2,0
US-2023-005174,2023-02-18,2023-02-19,Same Day,CUS-9748,Corporate,Central,Michigan,Office Supplies,Labels,6.71,1,0.2,1.1,1,0,1,1
US-2021-005175,2021-05-20,2021-05-23,Same Day,CUS-1981,Corporate,Central,Indiana,Office Supplies,Art,40.75,3,0.4,1.08,1,0,1,1
US-2021-005176,2021-01-09,2021-01-10,First Class,CUS-1919,Home Office,East,New York,Furniture,Furnishings,431.29,7,0.2,62.17,2,1,0,0
US-2021-005177,2021-10-17,2021-10-24,First Class,CUS-4467,Home Office,Central,Illinois,Office Supplies,Art,104.42,9,0.0,15.16,2,0,1,0
US-2021-005179,2021-08-11,2021-08-12,First Class,CUS-5648,Corporate,Central,Michigan,Technology,Copiers,3742.27,4,0.0,365.1,1,0,2,0
US-2020-005180,2020-12-08,2020-12-09,Second Class,CUS-5129,Corporate,South,Alabama,Furniture,Furnishings,911.31,10,0.2,54.98,1,2,0,2
US-2021-005181,2021-05-19,2021-05-22,Second Class,CUS-8824,Home Office,West,Nevada,Furniture,Tables,446.68,1,0.3,44.2,2,3,0,2
US-2021-005183,2021-06-02,2021-06-03,Same Day,CUS-2914,Corporate,West,Oregon,Furniture,Furnishings,390.59,7,0.0,112.08,1,3,0,1
US-2023-005184,2023-05-13,2023-05-20,Second Class,CUS-5310,Corporate,Central,Indiana,Furniture,Bookcases,785.5,5,0.0,65.93,1,0,0,2
US-2021-005185,2021-11-15,2021-11-22,Second Class,CUS-3654,Consumer,South,Louisiana,Office Supplies,Labels,8.97,1,0.5,0.49,0,2,1,2
US-2020-005186,2020-10-04,2020-10-11,First Class,CUS-5256,Corporate,South,Mississippi,Furniture,Chairs,527.32,2,0.3,76.6,1,2,0,0
US-2020-005187,2020-08-01,2020-08-04,Second Class,CUS-4876,Home Office,East,Virginia,Office Supplies,Art,105.91,9,0.1,14.6,2,1,1,2
US-2023-005188,2023-06-15,2023-06-18,Same Day,CUS-7933,Home Office,East,Florida,Technology,Computers,3959.47,6,0.2,314.11,2,1,2,1
US-2023-005189,2023-08-22,2023-08-29,Same Day,CUS-7577,Corporate,East,Florida,Technology,Phones,1565.9,4,0.3,147.48,1,1,2,1
US-2022-005190,2022-02-02,2022-02-09,Standard Class,CUS-3636,Consumer,Central,Wisconsin,Technology,Copiers,2052.18,2,0.2,139.57,0,0,2,3
US-2022-005191,2022-04-20,2022-04-23,Standard Class,CUS-2264,Home Office,South,Tennessee,Technology,Copiers,1342.1,1,0.0,410.36,2,2,2,3
US-2020-005192,2020-10-31,2020-11-07,First Class,CUS-1594,Corporate,South,Alabama,Office Supplies,Art,23.84,2,0.2,3.16,1,2,1,0
US-2023-005193,2023-03-06,2023-03-07,First Class,CUS-6061,Home Office,West,California,Furniture,Furnishings,428.48,6,0.3,34.19,2,3,0,0
US-2021-005194,2021-11-26,2021-12-01,First Class,CUS-9043,Consumer,East,New York,Furniture,Bookcases,1416.9,7,0.0,109.18,0,1,0,0
US-2021-005195,2021-09-02,2021-09-05,Second Class,CUS-9176,Consumer,West,Oregon,Furniture,Furnishings,262.69,4,0.0,20.2,0,3,0,2
US-2021-005196,2021-02-10,2021-02-13,Standard Class,CUS-1968,Corporate,West,Nevada,Furniture,Chairs,251.54,1,0.5,19.97,1,3,0,3
US-2023-005197,2023-07-08,2023-07-15,First Class,CUS-6858,Corporate,West,California,Technology,Accessories,80.3,1,0.0,20.98,1,3,2,0
US-2020-005198,2020-03-09,2020-03-10,Second Class,CUS-6080,Consumer,South,Alabama,Furniture,Furnishings,310.77,5,0.1,47.6,0,2,0,2
US-2023-005199,2023-03-24,2023-03-29,Same Day,CUS-6240,Consumer,South,Alabama,Office Supplies,Fasteners,34.3,6,0.0,11.56,0,2,1,1
US-2022-005201,2022-11-07,2022-11-12,Same Day,CUS-6184,Home Office,Central,Illinois,Furniture,Bookcases,2015.0,10,0.5,127.86,2,0,0,1
US-2023-005202,2023-02-28,2023-03-03,First Class,CUS-9673,Home Office,West,Oregon,Office Supplies,Storage,350.5,6,0.0,39.53,2,3,1,0
US-2020-005203,2020-12-03,2020-12-06,Standard Class,CUS-3193,Corporate,West,California,Office Supplies,Paper,16.23,1,0.1,1.65,1,3,1,3
US-2023-005204,2023-05-20,2023-05-27,Standard Class,CUS-6653,Corporate,South,Alabama,Technology,Computers,2409.33,3,0.2,265.51,1,2,2,3
US-2023-005205,2023-10-22,2023-10-29,Standard Class,CUS-8445,Home Office,South,Louisiana,Office Supplies,Binders,161.6,5,0.5,16.69,2,2,1,3
US-2022-005207,2022-04-19,2022-04-26,Same Day,CUS-9320,Consumer,West,California,Office Supplies,Storage,313.63,5,0.0,20.19,0,3,1,1
US-2020-005208,2020-12-04,2020-12-07,Standard Class,CUS-7941,Home Office,West,Nevada,Technology,Phones,1798.47,3,0.0,397.83,2,3,2,3
US-2021-005209,2021-12-29,2022-01-03,Standard Class,CUS-6609,Consumer,South,Georgia,Office Supplies,Labels,23.85,2,0.0,2.26,0,2,1,3
US-2023-005210,2023-08-10,2023-08-15,First Class,CUS-6746,Home Office,South,Mississippi,Furniture,Bookcases,586.38,4,0.2,49.69,2,2,0,0
US-2022-005211,2022-02-14,2022-02-19,Standard Class,CUS-8657,Consumer,West,Washington,Technology,Accessories,303.02,5,0.0,16.2,0,3,2,3
US-2020-005214,2020-11-15,2020-11-18,Second Class,CUS-9370,Consumer,West,California,Furniture,Bookcases,540.22,3,0.0,48.13,0,3,0,2
US-2020-005215,2020-06-10,2020-06-15,Second Class,CUS-1954,Corporate,Central,Michigan,Furniture,Furnishings,50.14,1,0.5,3.4,1,0,0,2
US-2022-005216,2022-01-27,2022-01-28,Standard Class,CUS-3132,Home Office,South,Georgia,Office Supplies,Fasteners,3.72,1,0.4,0.47,2,2,1,3
US-2022-005217,2022-02-27,2022-03-02,Second Class,CUS-6483,Corporate,East,Virginia,Furniture,Tables,1510.36,3,0.4,76.43,1,1,0,2
US-2022-005218,2022-07-16,2022-07-19,First Class,CUS-9411,Home Office,West,Nevada,Furniture,Furnishings,52.92,1,0.5,0.9,2,3,0,0
US-2023-005219,2023-06-26,2023-06-29,Same Day,CUS-8121,Home Office,South,Mississippi,Furniture,Bookcases,451.56,3,0.1,65.12,2,2,0,1
US-2021-005220,2021-02-03,2021-02-10,Standard Class,CUS-9305,Corporate,West,Arizona,Furniture,Bookcases,231.55,2,0.1,21.48,1,3,0,3
US-2022-005221,2022-01-12,2022-01-19,Same Day,CUS-6765,Consumer,East,Florida,Technology,Phones,764.36,2,0.4,54.53,0,1,2,1
US-2020-005222,2020-08-02,2020-08-07,Standard Class,CUS-6431,Corporate,Central,Illinois,Furniture,Furnishings,99.39,2,0.3,13.57,1,0,0,3
US-2021-005223,2021-04-03,2021-04-06,Same Day,CUS-5894,Home Office,East,New York,Office Supplies,Paper,32.32,2,0.1,8.23,2,1,1,1
US-2022-005224,2022-10-10,2022-10-15,Same Day,CUS-6910,Home Office,South,Georgia,Office Supplies,Binders,223.61,8,0.4,26.07,2,2,1,1
US-2023-005227,2023-08-27,2023-08-28,Standard Class,CUS-4411,Consumer,South,Tennessee,Furniture,Tables,4476.38,8,0.4,168.91,0,2,0,3
US-2021-005230,2021-10-27,2021-11-03,Standard Class,CUS-5426,Corporate,East,New York,Furniture,Bookcases,391.01,2,0.4,51.12,1,1,0,3
US-2021-005231,2021-10-08,2021-10-15,Second Class,CUS-9079,Home Office,East,Ohio,Office Supplies,Storage,69.93,1,0.0,20.35,2,1,1,2
US-2022-005232,2022-07-03,2022-07-04,Same Day,CUS-1963,Consumer,Central,Indiana,Office Supplies,Storage,75.49,1,0.5,2.85,0,0,1,1
US-2021-005233,2021-10-18,2021-10-19,First Class,CUS-8420,Consumer,East,Ohio,Technology,Computers,1715.49,2,0.4,144.22,0,1,2,0
US-2020-005234,2020-09-24,2020-09-25,First Class,CUS-8039,Home Office,South,Alabama,Furniture,Bookcases,867.48,6,0.4,19.32,2,2,0,0
US-2020-005235,2020-06-07,2020-06-14,Same Day,CUS-5428,Home Office,South,Louisiana,Technology,Phones,2024.76,6,0.0,272.49,2,2,2,1
US-2021-005236,2021-04-25,2021-04-30,Second Class,CUS-7201,Consumer,West,California,Furniture,Bookcases,923.68,6,0.5,28.08,0,3,0,2
US-2023-005237,2023-11-23,2023-11-28,Same Day,CUS-8808,Corporate,South,Alabama,Furniture,Furnishings,358.58,4,0.0,93.76,1,2,0,1
US-2022-005238,2022-09-09,2022-09-14,First Class,CUS-3488,Corporate,West,California,Furniture,Bookcases,1313.68,10,0.0,321.89,1,3,0,0
US-2021-005239,2021-05-09,2021-05-12,Same Day,CUS-8950,Corporate,West,Arizona,Office Supplies,Paper,31.84,2,0.2,7.21,1,3,1,1
US-2020-005242,2020-05-07,2020-05-14,Same Day,CUS-2994,Consumer,West,Oregon,Technology,Phones,3047.06,7,0.4,347.76,0,3,2,1
US-2022-005243,2022-03-24,2022-03-25,First Class,CUS-2959,Corporate,East,Virginia,Furniture,Chairs,1045.74,5,0.0,213.5,1,1,0,0
US-2022-005244,2022-07-31,2022-08-07,Second Class,CUS-1528,Corporate,South,Mississippi,Technology,Accessories,449.89,7,0.5,14.09,1,2,2,2
US-2023-005245,2023-03-08,2023-03-15,Standard Class,CUS-3450,Corporate,West,Arizona,Office Supplies,Art,26.98,2,0.0,2.44,1,3,1,3
US-2023-005246,2023-05-24,2023-05-27,Same Day,CUS-8410,Home Office,West,Arizona,Office Supplies,Labels,39.5,5,0.5,3.93,2,3,1,1
US-2023-005247,2023-02-27,2023-03-02,Standard Class,CUS-9812,Corporate,Central,Illinois,Office Supplies,Art,80.26,9,0.4,11.24,1,0,1,3
US-2023-005248,2023-11-07,2023-11-14,Second Class,CUS-8213,Corporate,East,Virginia,Office Supplies,Paper,23.36,1,0.0,5.06,1,1,1,2
